run_id,run_label,order_num,conveyor,replication
12,run_12_algorithm2_tote_overlap_smart_active_need_weighted_fixed,6,1,13
12,run_12_algorithm2_tote_overlap_smart_active_need_weighted_fixed,7,1,13
12,run_12_algorithm2_tote_overlap_smart_active_need_weighted_fixed,1,2,13
12,run_12_algorithm2_tote_overlap_smart_active_need_weighted_fixed,8,2,13
12,run_12_algorithm2_tote_overlap_smart_active_need_weighted_fixed,9,2,13
12,run_12_algorithm2_tote_overlap_smart_active_need_weighted_fixed,3,3,13
12,run_12_algorithm2_tote_overlap_smart_active_need_weighted_fixed,11,3,13
12,run_12_algorithm2_tote_overlap_smart_active_need_weighted_fixed,10,3,13
12,run_12_algorithm2_tote_overlap_smart_active_need_weighted_fixed,5,4,13
12,run_12_algorithm2_tote_overlap_smart_active_need_weighted_fixed,4,4,13
13,run_13_algorithm2_tote_overlap_smart_active_need_weighted_critical_first,2,1,13
13,run_13_algorithm2_tote_overlap_smart_active_need_weighted_critical_first,6,1,13
13,run_13_algorithm2_tote_overlap_smart_active_need_weighted_critical_first,7,1,13
13,run_13_algorithm2_tote_overlap_smart_active_need_weighted_critical_first,1,2,13
13,run_13_algorithm2_tote_overlap_smart_active_need_weighted_critical_first,8,2,13
13,run_13_algorithm2_tote_overlap_smart_active_need_weighted_critical_first,9,2,13
13,run_13_algorithm2_tote_overlap_smart_active_need_weighted_critical_first,3,3,13
13,run_13_algorithm2_tote_overlap_smart_active_need_weighted_critical_first,11,3,13
13,run_13_algorithm2_tote_overlap_smart_active_need_weighted_critical_first,10,3,13
13,run_13_algorithm2_tote_overlap_smart_active_need_weighted_critical_first,5,4,13
13,run_13_algorithm2_tote_overlap_smart_active_need_weighted_critical_first,4,4,13
14,run_14_algorithm3_itemtype_overlap_smart_active_need_fixed,2,1,13
14,run_14_algorithm3_itemtype_overlap_smart_active_need_fixed,10,1,13
14,run_14_algorithm3_itemtype_overlap_smart_active_need_fixed,8,1,13
14,run_14_algorithm3_itemtype_overlap_smart_active_need_fixed,6,2,13
14,run_14_algorithm3_itemtype_overlap_smart_active_need_fixed,7,2,13
14,run_14_algorithm3_itemtype_overlap_smart_active_need_fixed,4,2,13
14,run_14_algorithm3_itemtype_overlap_smart_active_need_fixed,5,3,13
14,run_14_algorithm3_itemtype_overlap_smart_active_need_fixed,1,3,13
14,run_14_algorithm3_itemtype_overlap_smart_active_need_fixed,3,3,13
14,run_14_algorithm3_itemtype_overlap_smart_active_need_fixed,9,4,13
14,run_14_algorithm3_itemtype_overlap_smart_active_need_fixed,11,4,13
15,run_15_algorithm3_itemtype_overlap_smart_active_need_critical_first,2,1,13
15,run_15_algorithm3_itemtype_overlap_smart_active_need_critical_first,10,1,13
15,run_15_algorithm3_itemtype_overlap_smart_active_need_critical_first,8,1,13
15,run_15_algorithm3_itemtype_overlap_smart_active_need_critical_first,6,2,13
15,run_15_algorithm3_itemtype_overlap_smart_active_need_critical_first,7,2,13
15,run_15_algorithm3_itemtype_overlap_smart_active_need_critical_first,4,2,13
15,run_15_algorithm3_itemtype_overlap_smart_active_need_critical_first,5,3,13
15,run_15_algorithm3_itemtype_overlap_smart_active_need_critical_first,1,3,13
15,run_15_algorithm3_itemtype_overlap_smart_active_need_critical_first,3,3,13
15,run_15_algorithm3_itemtype_overlap_smart_active_need_critical_first,9,4,13
15,run_15_algorithm3_itemtype_overlap_smart_active_need_critical_first,11,4,13
16,run_16_algorithm3_itemtype_overlap_smart_active_need_weighted_fixed,2,1,13
16,run_16_algorithm3_itemtype_overlap_smart_active_need_weighted_fixed,10,1,13
16,run_16_algorithm3_itemtype_overlap_smart_active_need_weighted_fixed,8,1,13
16,run_16_algorithm3_itemtype_overlap_smart_active_need_weighted_fixed,6,2,13
16,run_16_algorithm3_itemtype_overlap_smart_active_need_weighted_fixed,7,2,13
16,run_16_algorithm3_itemtype_overlap_smart_active_need_weighted_fixed,4,2,13
16,run_16_algorithm3_itemtype_overlap_smart_active_need_weighted_fixed,5,3,13
16,run_16_algorithm3_itemtype_overlap_smart_active_need_weighted_fixed,1,3,13
16,run_16_algorithm3_itemtype_overlap_smart_active_need_weighted_fixed,3,3,13
16,run_16_algorithm3_itemtype_overlap_smart_active_need_weighted_fixed,9,4,13
16,run_16_algorithm3_itemtype_overlap_smart_active_need_weighted_fixed,11,4,13
17,run_17_algorithm3_itemtype_overlap_smart_active_need_weighted_critical_first,2,1,13
17,run_17_algorithm3_itemtype_overlap_smart_active_need_weighted_critical_first,10,1,13
17,run_17_algorithm3_itemtype_overlap_smart_active_need_weighted_critical_first,8,1,13
17,run_17_algorithm3_itemtype_overlap_smart_active_need_weighted_critical_first,6,2,13
17,run_17_algorithm3_itemtype_overlap_smart_active_need_weighted_critical_first,7,2,13
17,run_17_algorithm3_itemtype_overlap_smart_active_need_weighted_critical_first,4,2,13
17,run_17_algorithm3_itemtype_overlap_smart_active_need_weighted_critical_first,5,3,13
17,run_17_algorithm3_itemtype_overlap_smart_active_need_weighted_critical_first,1,3,13
17,run_17_algorithm3_itemtype_overlap_smart_active_need_weighted_critical_first,3,3,13
17,run_17_algorithm3_itemtype_overlap_smart_active_need_weighted_critical_first,9,4,13
17,run_17_algorithm3_itemtype_overlap_smart_active_need_weighted_critical_first,11,4,13
18,run_18_algorithm4_combined_overlap_smart_active_need_fixed,2,1,13
18,run_18_algorithm4_combined_overlap_smart_active_need_fixed,1,1,13
18,run_18_algorithm4_combined_overlap_smart_active_need_fixed,7,1,13
18,run_18_algorithm4_combined_overlap_smart_active_need_fixed,5,2,13
18,run_18_algorithm4_combined_overlap_smart_active_need_fixed,8,2,13
18,run_18_algorithm4_combined_overlap_smart_active_need_fixed,10,2,13
18,run_18_algorithm4_combined_overlap_smart_active_need_fixed,3,3,13
18,run_18_algorithm4_combined_overlap_smart_active_need_fixed,6,3,13
18,run_18_algorithm4_combined_overlap_smart_active_need_fixed,9,3,13
18,run_18_algorithm4_combined_overlap_smart_active_need_fixed,11,4,13
18,run_18_algorithm4_combined_overlap_smart_active_need_fixed,4,4,13
19,run_19_algorithm4_combined_overlap_smart_active_need_critical_first,2,1,13
19,run_19_algorithm4_combined_overlap_smart_active_need_critical_first,1,1,13
19,run_19_algorithm4_combined_overlap_smart_active_need_critical_first,7,1,13
19,run_19_algorithm4_combined_overlap_smart_active_need_critical_first,5,2,13
19,run_19_algorithm4_combined_overlap_smart_active_need_critical_first,8,2,13
19,run_19_algorithm4_combined_overlap_smart_active_need_critical_first,10,2,13
19,run_19_algorithm4_combined_overlap_smart_active_need_critical_first,3,3,13
19,run_19_algorithm4_combined_overlap_smart_active_need_critical_first,6,3,13
19,run_19_algorithm4_combined_overlap_smart_active_need_critical_first,9,3,13
19,run_19_algorithm4_combined_overlap_smart_active_need_critical_first,11,4,13
19,run_19_algorithm4_combined_overlap_smart_active_need_critical_first,4,4,13
20,run_20_algorithm4_combined_overlap_smart_active_need_weighted_fixed,2,1,13
20,run_20_algorithm4_combined_overlap_smart_active_need_weighted_fixed,1,1,13
20,run_20_algorithm4_combined_overlap_smart_active_need_weighted_fixed,7,1,13
20,run_20_algorithm4_combined_overlap_smart_active_need_weighted_fixed,5,2,13
20,run_20_algorithm4_combined_overlap_smart_active_need_weighted_fixed,8,2,13
20,run_20_algorithm4_combined_overlap_smart_active_need_weighted_fixed,10,2,13
20,run_20_algorithm4_combined_overlap_smart_active_need_weighted_fixed,3,3,13
20,run_20_algorithm4_combined_overlap_smart_active_need_weighted_fixed,6,3,13
20,run_20_algorithm4_combined_overlap_smart_active_need_weighted_fixed,9,3,13
20,run_20_algorithm4_combined_overlap_smart_active_need_weighted_fixed,11,4,13
20,run_20_algorithm4_combined_overlap_smart_active_need_weighted_fixed,4,4,13
21,run_21_algorithm4_combined_overlap_smart_active_need_weighted_critical_first,2,1,13
21,run_21_algorithm4_combined_overlap_smart_active_need_weighted_critical_first,1,1,13
21,run_21_algorithm4_combined_overlap_smart_active_need_weighted_critical_first,7,1,13
21,run_21_algorithm4_combined_overlap_smart_active_need_weighted_critical_first,5,2,13
21,run_21_algorithm4_combined_overlap_smart_active_need_weighted_critical_first,8,2,13
21,run_21_algorithm4_combined_overlap_smart_active_need_weighted_critical_first,10,2,13
21,run_21_algorithm4_combined_overlap_smart_active_need_weighted_critical_first,3,3,13
21,run_21_algorithm4_combined_overlap_smart_active_need_weighted_critical_first,6,3,13
21,run_21_algorithm4_combined_overlap_smart_active_need_weighted_critical_first,9,3,13
21,run_21_algorithm4_combined_overlap_smart_active_need_weighted_critical_first,11,4,13
21,run_21_algorithm4_combined_overlap_smart_active_need_weighted_critical_first,4,4,13
1,run_1_fifo_all_fifo_fixed,1,1,14
1,run_1_fifo_all_fifo_fixed,2,2,14
1,run_1_fifo_all_fifo_fixed,3,3,14
1,run_1_fifo_all_fifo_fixed,4,4,14
1,run_1_fifo_all_fifo_fixed,5,1,14
1,run_1_fifo_all_fifo_fixed,6,2,14
1,run_1_fifo_all_fifo_fixed,7,3,14
1,run_1_fifo_all_fifo_fixed,8,4,14
1,run_1_fifo_all_fifo_fixed,9,1,14
1,run_1_fifo_all_fifo_fixed,10,2,14
1,run_1_fifo_all_fifo_fixed,11,3,14
2,run_2_algorithm1_load_balance_smart_active_need_fixed,9,1,14
2,run_2_algorithm1_load_balance_smart_active_need_fixed,7,1,14
2,run_2_algorithm1_load_balance_smart_active_need_fixed,5,1,14
2,run_2_algorithm1_load_balance_smart_active_need_fixed,4,2,14
2,run_2_algorithm1_load_balance_smart_active_need_fixed,11,2,14
2,run_2_algorithm1_load_balance_smart_active_need_fixed,1,2,14
2,run_2_algorithm1_load_balance_smart_active_need_fixed,2,3,14
2,run_2_algorithm1_load_balance_smart_active_need_fixed,3,3,14
2,run_2_algorithm1_load_balance_smart_active_need_fixed,10,3,14
2,run_2_algorithm1_load_balance_smart_active_need_fixed,6,4,14
2,run_2_algorithm1_load_balance_smart_active_need_fixed,8,4,14
3,run_3_algorithm1_load_balance_smart_active_need_critical_first,9,1,14
3,run_3_algorithm1_load_balance_smart_active_need_critical_first,7,1,14
3,run_3_algorithm1_load_balance_smart_active_need_critical_first,5,1,14
3,run_3_algorithm1_load_balance_smart_active_need_critical_first,4,2,14
3,run_3_algorithm1_load_balance_smart_active_need_critical_first,11,2,14
3,run_3_algorithm1_load_balance_smart_active_need_critical_first,1,2,14
3,run_3_algorithm1_load_balance_smart_active_need_critical_first,2,3,14
3,run_3_algorithm1_load_balance_smart_active_need_critical_first,3,3,14
3,run_3_algorithm1_load_balance_smart_active_need_critical_first,10,3,14
3,run_3_algorithm1_load_balance_smart_active_need_critical_first,6,4,14
3,run_3_algorithm1_load_balance_smart_active_need_critical_first,8,4,14
4,run_4_algorithm1_load_balance_smart_active_need_weighted_fixed,9,1,14
4,run_4_algorithm1_load_balance_smart_active_need_weighted_fixed,7,1,14
4,run_4_algorithm1_load_balance_smart_active_need_weighted_fixed,5,1,14
4,run_4_algorithm1_load_balance_smart_active_need_weighted_fixed,4,2,14
4,run_4_algorithm1_load_balance_smart_active_need_weighted_fixed,11,2,14
4,run_4_algorithm1_load_balance_smart_active_need_weighted_fixed,1,2,14
4,run_4_algorithm1_load_balance_smart_active_need_weighted_fixed,2,3,14
4,run_4_algorithm1_load_balance_smart_active_need_weighted_fixed,3,3,14
4,run_4_algorithm1_load_balance_smart_active_need_weighted_fixed,10,3,14
4,run_4_algorithm1_load_balance_smart_active_need_weighted_fixed,6,4,14
4,run_4_algorithm1_load_balance_smart_active_need_weighted_fixed,8,4,14
5,run_5_algorithm1_load_balance_smart_active_need_weighted_critical_first,9,1,14
5,run_5_algorithm1_load_balance_smart_active_need_weighted_critical_first,7,1,14
5,run_5_algorithm1_load_balance_smart_active_need_weighted_critical_first,5,1,14
5,run_5_algorithm1_load_balance_smart_active_need_weighted_critical_first,4,2,14
5,run_5_algorithm1_load_balance_smart_active_need_weighted_critical_first,11,2,14
5,run_5_algorithm1_load_balance_smart_active_need_weighted_critical_first,1,2,14
5,run_5_algorithm1_load_balance_smart_active_need_weighted_critical_first,2,3,14
5,run_5_algorithm1_load_balance_smart_active_need_weighted_critical_first,3,3,14
5,run_5_algorithm1_load_balance_smart_active_need_weighted_critical_first,10,3,14
5,run_5_algorithm1_load_balance_smart_active_need_weighted_critical_first,6,4,14
5,run_5_algorithm1_load_balance_smart_active_need_weighted_critical_first,8,4,14
6,run_6_algorithm1b_stratified_balance_smart_active_need_fixed,1,1,14
6,run_6_algorithm1b_stratified_balance_smart_active_need_fixed,10,1,14
6,run_6_algorithm1b_stratified_balance_smart_active_need_fixed,5,1,14
6,run_6_algorithm1b_stratified_balance_smart_active_need_fixed,3,1,14
6,run_6_algorithm1b_stratified_balance_smart_active_need_fixed,8,2,14
6,run_6_algorithm1b_stratified_balance_smart_active_need_fixed,2,2,14
6,run_6_algorithm1b_stratified_balance_smart_active_need_fixed,6,2,14
6,run_6_algorithm1b_stratified_balance_smart_active_need_fixed,7,3,14
6,run_6_algorithm1b_stratified_balance_smart_active_need_fixed,11,3,14
6,run_6_algorithm1b_stratified_balance_smart_active_need_fixed,4,4,14
6,run_6_algorithm1b_stratified_balance_smart_active_need_fixed,9,4,14
7,run_7_algorithm1b_stratified_balance_smart_active_need_critical_first,1,1,14
7,run_7_algorithm1b_stratified_balance_smart_active_need_critical_first,10,1,14
7,run_7_algorithm1b_stratified_balance_smart_active_need_critical_first,5,1,14
7,run_7_algorithm1b_stratified_balance_smart_active_need_critical_first,3,1,14
7,run_7_algorithm1b_stratified_balance_smart_active_need_critical_first,8,2,14
7,run_7_algorithm1b_stratified_balance_smart_active_need_critical_first,2,2,14
7,run_7_algorithm1b_stratified_balance_smart_active_need_critical_first,6,2,14
7,run_7_algorithm1b_stratified_balance_smart_active_need_critical_first,7,3,14
7,run_7_algorithm1b_stratified_balance_smart_active_need_critical_first,11,3,14
7,run_7_algorithm1b_stratified_balance_smart_active_need_critical_first,4,4,14
7,run_7_algorithm1b_stratified_balance_smart_active_need_critical_first,9,4,14
8,run_8_algorithm1b_stratified_balance_smart_active_need_weighted_fixed,1,1,14
8,run_8_algorithm1b_stratified_balance_smart_active_need_weighted_fixed,10,1,14
8,run_8_algorithm1b_stratified_balance_smart_active_need_weighted_fixed,5,1,14
8,run_8_algorithm1b_stratified_balance_smart_active_need_weighted_fixed,3,1,14
8,run_8_algorithm1b_stratified_balance_smart_active_need_weighted_fixed,8,2,14
8,run_8_algorithm1b_stratified_balance_smart_active_need_weighted_fixed,2,2,14
8,run_8_algorithm1b_stratified_balance_smart_active_need_weighted_fixed,6,2,14
8,run_8_algorithm1b_stratified_balance_smart_active_need_weighted_fixed,7,3,14
8,run_8_algorithm1b_stratified_balance_smart_active_need_weighted_fixed,11,3,14
8,run_8_algorithm1b_stratified_balance_smart_active_need_weighted_fixed,4,4,14
8,run_8_algorithm1b_stratified_balance_smart_active_need_weighted_fixed,9,4,14
9,run_9_algorithm1b_stratified_balance_smart_active_need_weighted_critical_first,1,1,14
9,run_9_algorithm1b_stratified_balance_smart_active_need_weighted_critical_first,10,1,14
9,run_9_algorithm1b_stratified_balance_smart_active_need_weighted_critical_first,5,1,14
9,run_9_algorithm1b_stratified_balance_smart_active_need_weighted_critical_first,3,1,14
9,run_9_algorithm1b_stratified_balance_smart_active_need_weighted_critical_first,8,2,14
9,run_9_algorithm1b_stratified_balance_smart_active_need_weighted_critical_first,2,2,14
9,run_9_algorithm1b_stratified_balance_smart_active_need_weighted_critical_first,6,2,14
9,run_9_algorithm1b_stratified_balance_smart_active_need_weighted_critical_first,7,3,14
9,run_9_algorithm1b_stratified_balance_smart_active_need_weighted_critical_first,11,3,14
9,run_9_algorithm1b_stratified_balance_smart_active_need_weighted_critical_first,4,4,14
9,run_9_algorithm1b_stratified_balance_smart_active_need_weighted_critical_first,9,4,14
10,run_10_algorithm2_tote_overlap_smart_active_need_fixed,7,1,14
10,run_10_algorithm2_tote_overlap_smart_active_need_fixed,2,1,14
10,run_10_algorithm2_tote_overlap_smart_active_need_fixed,4,1,14
10,run_10_algorithm2_tote_overlap_smart_active_need_fixed,9,2,14
10,run_10_algorithm2_tote_overlap_smart_active_need_fixed,5,2,14
10,run_10_algorithm2_tote_overlap_smart_active_need_fixed,1,2,14
10,run_10_algorithm2_tote_overlap_smart_active_need_fixed,11,3,14
10,run_10_algorithm2_tote_overlap_smart_active_need_fixed,8,3,14
10,run_10_algorithm2_tote_overlap_smart_active_need_fixed,10,3,14
10,run_10_algorithm2_tote_overlap_smart_active_need_fixed,6,4,14
10,run_10_algorithm2_tote_overlap_smart_active_need_fixed,3,4,14
11,run_11_algorithm2_tote_overlap_smart_active_need_critical_first,7,1,14
11,run_11_algorithm2_tote_overlap_smart_active_need_critical_first,2,1,14
11,run_11_algorithm2_tote_overlap_smart_active_need_critical_first,4,1,14
11,run_11_algorithm2_tote_overlap_smart_active_need_critical_first,9,2,14
11,run_11_algorithm2_tote_overlap_smart_active_need_critical_first,5,2,14
11,run_11_algorithm2_tote_overlap_smart_active_need_critical_first,1,2,14
11,run_11_algorithm2_tote_overlap_smart_active_need_critical_first,11,3,14
11,run_11_algorithm2_tote_overlap_smart_active_need_critical_first,8,3,14
11,run_11_algorithm2_tote_overlap_smart_active_need_critical_first,10,3,14
11,run_11_algorithm2_tote_overlap_smart_active_need_critical_first,6,4,14
11,run_11_algorithm2_tote_overlap_smart_active_need_critical_first,3,4,14
12,run_12_algorithm2_tote_overlap_smart_active_need_weighted_fixed,7,1,14
12,run_12_algorithm2_tote_overlap_smart_active_need_weighted_fixed,2,1,14
12,run_12_algorithm2_tote_overlap_smart_active_need_weighted_fixed,4,1,14
12,run_12_algorithm2_tote_overlap_smart_active_need_weighted_fixed,9,2,14
12,run_12_algorithm2_tote_overlap_smart_active_need_weighted_fixed,5,2,14
12,run_12_algorithm2_tote_overlap_smart_active_need_weighted_fixed,1,2,14
12,run_12_algorithm2_tote_overlap_smart_active_need_weighted_fixed,11,3,14
12,run_12_algorithm2_tote_overlap_smart_active_need_weighted_fixed,8,3,14
12,run_12_algorithm2_tote_overlap_smart_active_need_weighted_fixed,10,3,14
12,run_12_algorithm2_tote_overlap_smart_active_need_weighted_fixed,6,4,14
12,run_12_algorithm2_tote_overlap_smart_active_need_weighted_fixed,3,4,14
13,run_13_algorithm2_tote_overlap_smart_active_need_weighted_critical_first,7,1,14
13,run_13_algorithm2_tote_overlap_smart_active_need_weighted_critical_first,2,1,14
13,run_13_algorithm2_tote_overlap_smart_active_need_weighted_critical_first,4,1,14
13,run_13_algorithm2_tote_overlap_smart_active_need_weighted_critical_first,9,2,14
13,run_13_algorithm2_tote_overlap_smart_active_need_weighted_critical_first,5,2,14
13,run_13_algorithm2_tote_overlap_smart_active_need_weighted_critical_first,1,2,14
13,run_13_algorithm2_tote_overlap_smart_active_need_weighted_critical_first,11,3,14
13,run_13_algorithm2_tote_overlap_smart_active_need_weighted_critical_first,8,3,14
13,run_13_algorithm2_tote_overlap_smart_active_need_weighted_critical_first,10,3,14
13,run_13_algorithm2_tote_overlap_smart_active_need_weighted_critical_first,6,4,14
13,run_13_algorithm2_tote_overlap_smart_active_need_weighted_critical_first,3,4,14
14,run_14_algorithm3_itemtype_overlap_smart_active_need_fixed,7,1,14
14,run_14_algorithm3_itemtype_overlap_smart_active_need_fixed,2,1,14
14,run_14_algorithm3_itemtype_overlap_smart_active_need_fixed,6,1,14
14,run_14_algorithm3_itemtype_overlap_smart_active_need_fixed,4,2,14
14,run_14_algorithm3_itemtype_overlap_smart_active_need_fixed,3,2,14
14,run_14_algorithm3_itemtype_overlap_smart_active_need_fixed,1,2,14
14,run_14_algorithm3_itemtype_overlap_smart_active_need_fixed,11,3,14
14,run_14_algorithm3_itemtype_overlap_smart_active_need_fixed,8,3,14
14,run_14_algorithm3_itemtype_overlap_smart_active_need_fixed,10,3,14
14,run_14_algorithm3_itemtype_overlap_smart_active_need_fixed,9,4,14
14,run_14_algorithm3_itemtype_overlap_smart_active_need_fixed,5,4,14
15,run_15_algorithm3_itemtype_overlap_smart_active_need_critical_first,7,1,14
15,run_15_algorithm3_itemtype_overlap_smart_active_need_critical_first,2,1,14
15,run_15_algorithm3_itemtype_overlap_smart_active_need_critical_first,6,1,14
15,run_15_algorithm3_itemtype_overlap_smart_active_need_critical_first,4,2,14
15,run_15_algorithm3_itemtype_overlap_smart_active_need_critical_first,3,2,14
15,run_15_algorithm3_itemtype_overlap_smart_active_need_critical_first,1,2,14
15,run_15_algorithm3_itemtype_overlap_smart_active_need_critical_first,11,3,14
15,run_15_algorithm3_itemtype_overlap_smart_active_need_critical_first,8,3,14
15,run_15_algorithm3_itemtype_overlap_smart_active_need_critical_first,10,3,14
15,run_15_algorithm3_itemtype_overlap_smart_active_need_critical_first,9,4,14
15,run_15_algorithm3_itemtype_overlap_smart_active_need_critical_first,5,4,14
16,run_16_algorithm3_itemtype_overlap_smart_active_need_weighted_fixed,7,1,14
16,run_16_algorithm3_itemtype_overlap_smart_active_need_weighted_fixed,2,1,14
16,run_16_algorithm3_itemtype_overlap_smart_active_need_weighted_fixed,6,1,14
16,run_16_algorithm3_itemtype_overlap_smart_active_need_weighted_fixed,4,2,14
16,run_16_algorithm3_itemtype_overlap_smart_active_need_weighted_fixed,3,2,14
16,run_16_algorithm3_itemtype_overlap_smart_active_need_weighted_fixed,1,2,14
16,run_16_algorithm3_itemtype_overlap_smart_active_need_weighted_fixed,11,3,14
16,run_16_algorithm3_itemtype_overlap_smart_active_need_weighted_fixed,8,3,14
16,run_16_algorithm3_itemtype_overlap_smart_active_need_weighted_fixed,10,3,14
16,run_16_algorithm3_itemtype_overlap_smart_active_need_weighted_fixed,9,4,14
16,run_16_algorithm3_itemtype_overlap_smart_active_need_weighted_fixed,5,4,14
17,run_17_algorithm3_itemtype_overlap_smart_active_need_weighted_critical_first,7,1,14
17,run_17_algorithm3_itemtype_overlap_smart_active_need_weighted_critical_first,2,1,14
17,run_17_algorithm3_itemtype_overlap_smart_active_need_weighted_critical_first,6,1,14
17,run_17_algorithm3_itemtype_overlap_smart_active_need_weighted_critical_first,4,2,14
17,run_17_algorithm3_itemtype_overlap_smart_active_need_weighted_critical_first,3,2,14
17,run_17_algorithm3_itemtype_overlap_smart_active_need_weighted_critical_first,1,2,14
17,run_17_algorithm3_itemtype_overlap_smart_active_need_weighted_critical_first,11,3,14
17,run_17_algorithm3_itemtype_overlap_smart_active_need_weighted_critical_first,8,3,14
17,run_17_algorithm3_itemtype_overlap_smart_active_need_weighted_critical_first,10,3,14
17,run_17_algorithm3_itemtype_overlap_smart_active_need_weighted_critical_first,9,4,14
17,run_17_algorithm3_itemtype_overlap_smart_active_need_weighted_critical_first,5,4,14
18,run_18_algorithm4_combined_overlap_smart_active_need_fixed,6,1,14
18,run_18_algorithm4_combined_overlap_smart_active_need_fixed,5,1,14
18,run_18_algorithm4_combined_overlap_smart_active_need_fixed,4,1,14
18,run_18_algorithm4_combined_overlap_smart_active_need_fixed,7,2,14
18,run_18_algorithm4_combined_overlap_smart_active_need_fixed,2,2,14
18,run_18_algorithm4_combined_overlap_smart_active_need_fixed,1,2,14
18,run_18_algorithm4_combined_overlap_smart_active_need_fixed,10,2,14
18,run_18_algorithm4_combined_overlap_smart_active_need_fixed,9,3,14
18,run_18_algorithm4_combined_overlap_smart_active_need_fixed,8,3,14
18,run_18_algorithm4_combined_overlap_smart_active_need_fixed,11,4,14
18,run_18_algorithm4_combined_overlap_smart_active_need_fixed,3,4,14
19,run_19_algorithm4_combined_overlap_smart_active_need_critical_first,6,1,14
19,run_19_algorithm4_combined_overlap_smart_active_need_critical_first,5,1,14
19,run_19_algorithm4_combined_overlap_smart_active_need_critical_first,4,1,14
19,run_19_algorithm4_combined_overlap_smart_active_need_critical_first,7,2,14
19,run_19_algorithm4_combined_overlap_smart_active_need_critical_first,2,2,14
19,run_19_algorithm4_combined_overlap_smart_active_need_critical_first,1,2,14
19,run_19_algorithm4_combined_overlap_smart_active_need_critical_first,10,2,14
19,run_19_algorithm4_combined_overlap_smart_active_need_critical_first,9,3,14
19,run_19_algorithm4_combined_overlap_smart_active_need_critical_first,8,3,14
19,run_19_algorithm4_combined_overlap_smart_active_need_critical_first,11,4,14
19,run_19_algorithm4_combined_overlap_smart_active_need_critical_first,3,4,14
20,run_20_algorithm4_combined_overlap_smart_active_need_weighted_fixed,6,1,14
20,run_20_algorithm4_combined_overlap_smart_active_need_weighted_fixed,5,1,14
20,run_20_algorithm4_combined_overlap_smart_active_need_weighted_fixed,4,1,14
20,run_20_algorithm4_combined_overlap_smart_active_need_weighted_fixed,7,2,14
20,run_20_algorithm4_combined_overlap_smart_active_need_weighted_fixed,2,2,14
20,run_20_algorithm4_combined_overlap_smart_active_need_weighted_fixed,1,2,14
20,run_20_algorithm4_combined_overlap_smart_active_need_weighted_fixed,10,2,14
20,run_20_algorithm4_combined_overlap_smart_active_need_weighted_fixed,9,3,14
20,run_20_algorithm4_combined_overlap_smart_active_need_weighted_fixed,8,3,14
20,run_20_algorithm4_combined_overlap_smart_active_need_weighted_fixed,11,4,14
20,run_20_algorithm4_combined_overlap_smart_active_need_weighted_fixed,3,4,14
21,run_21_algorithm4_combined_overlap_smart_active_need_weighted_critical_first,6,1,14
21,run_21_algorithm4_combined_overlap_smart_active_need_weighted_critical_first,5,1,14
21,run_21_algorithm4_combined_overlap_smart_active_need_weighted_critical_first,4,1,14
21,run_21_algorithm4_combined_overlap_smart_active_need_weighted_critical_first,7,2,14
21,run_21_algorithm4_combined_overlap_smart_active_need_weighted_critical_first,2,2,14
21,run_21_algorithm4_combined_overlap_smart_active_need_weighted_critical_first,1,2,14
21,run_21_algorithm4_combined_overlap_smart_active_need_weighted_critical_first,10,2,14
21,run_21_algorithm4_combined_overlap_smart_active_need_weighted_critical_first,9,3,14
21,run_21_algorithm4_combined_overlap_smart_active_need_weighted_critical_first,8,3,14
21,run_21_algorithm4_combined_overlap_smart_active_need_weighted_critical_first,11,4,14
21,run_21_algorithm4_combined_overlap_smart_active_need_weighted_critical_first,3,4,14
1,run_1_algorithm1_load_balance_smart_active_need_fixed,11,1,15
1,run_1_algorithm1_load_balance_smart_active_need_fixed,2,1,15
1,run_1_algorithm1_load_balance_smart_active_need_fixed,1,1,15
1,run_1_algorithm1_load_balance_smart_active_need_fixed,8,2,15
1,run_1_algorithm1_load_balance_smart_active_need_fixed,4,2,15
1,run_1_algorithm1_load_balance_smart_active_need_fixed,10,2,15
1,run_1_algorithm1_load_balance_smart_active_need_fixed,3,3,15
1,run_1_algorithm1_load_balance_smart_active_need_fixed,5,3,15
1,run_1_algorithm1_load_balance_smart_active_need_fixed,6,3,15
1,run_1_algorithm1_load_balance_smart_active_need_fixed,9,4,15
1,run_1_algorithm1_load_balance_smart_active_need_fixed,7,4,15
2,run_2_algorithm1_load_balance_smart_active_need_critical_first,11,1,15
2,run_2_algorithm1_load_balance_smart_active_need_critical_first,2,1,15
2,run_2_algorithm1_load_balance_smart_active_need_critical_first,1,1,15
2,run_2_algorithm1_load_balance_smart_active_need_critical_first,8,2,15
2,run_2_algorithm1_load_balance_smart_active_need_critical_first,4,2,15
2,run_2_algorithm1_load_balance_smart_active_need_critical_first,10,2,15
2,run_2_algorithm1_load_balance_smart_active_need_critical_first,3,3,15
2,run_2_algorithm1_load_balance_smart_active_need_critical_first,5,3,15
2,run_2_algorithm1_load_balance_smart_active_need_critical_first,6,3,15
2,run_2_algorithm1_load_balance_smart_active_need_critical_first,9,4,15
2,run_2_algorithm1_load_balance_smart_active_need_critical_first,7,4,15
3,run_3_algorithm1_load_balance_smart_active_need_weighted_fixed,11,1,15
3,run_3_algorithm1_load_balance_smart_active_need_weighted_fixed,2,1,15
