run_id,run_label,order_sequencing,tote_sequencing,item_sequencing,total_time,avg_order_time,num_orders,total_orders_expected,all_orders_completed,flawed_run,tote_sequence,item_sequence,item_sequence_length,replication
3,run_3_algorithm1_load_balance_smart_active_need_weighted_fixed,algorithm1_load_balance,smart_active_need_weighted,fixed,75.0,75.0,1,11,False,True,"[10, 0, 9]","[1, 1, 2, 2, 2, 1, 1, 1, 4, 4, 4, 4, 4, 6, 4, 4, 2, 2, 2]",19,9
4,run_4_algorithm1_load_balance_smart_active_need_weighted_critical_first,algorithm1_load_balance,smart_active_need_weighted,critical_first,52.5,52.5,1,11,False,True,"[10, 0, 6, 9]","[1, 1, 1, 1, 1, 4, 4, 2, 2, 2, 6, 4, 4, 4, 5, 5, 3, 3, 0, 0, 0, 4, 4, 2, 2, 2]",26,9
5,run_5_algorithm1b_stratified_balance_smart_active_need_fixed,algorithm1b_stratified_balance,smart_active_need,fixed,112.5,112.5,1,11,False,True,"[10, 9]","[1, 1, 2, 2, 2, 1, 1, 1, 4, 4, 4, 4, 2, 2, 2, 0, 0, 0]",18,9
6,run_6_algorithm1b_stratified_balance_smart_active_need_critical_first,algorithm1b_stratified_balance,smart_active_need,critical_first,101.25,101.25,1,11,False,True,"[10, 9]","[1, 1, 1, 1, 1, 4, 4, 2, 2, 2, 4, 4, 2, 2, 2, 0, 0, 0]",18,9
7,run_7_algorithm1b_stratified_balance_smart_active_need_weighted_fixed,algorithm1b_stratified_balance,smart_active_need_weighted,fixed,60.0,48.75,2,11,False,True,"[9, 12, 10]","[4, 4, 2, 2, 2, 0, 0, 0, 5, 5, 0, 0, 0, 3, 3, 1, 1, 2]",18,9
8,run_8_algorithm1b_stratified_balance_smart_active_need_weighted_critical_first,algorithm1b_stratified_balance,smart_active_need_weighted,critical_first,52.5,45.0,2,11,False,True,"[9, 12, 10]","[4, 4, 2, 2, 2, 0, 0, 0, 0, 0, 0, 5, 5, 3, 3, 1, 1, 1, 1, 1, 4, 4, 2]",23,9
9,run_9_algorithm2_tote_overlap_smart_active_need_fixed,algorithm2_tote_overlap,smart_active_need,fixed,198.75,118.29545454545456,11,11,True,False,"[10, 0, 1, 12, 9, 6, 4, 7, 13, 8]","[1, 1, 2, 2, 2, 1, 1, 1, 4, 4, 4, 4, 4, 6, 3, 3, 3, 5, 5, 0, 0, 0, 3, 3, 4, 4, 2, 2, 2, 0, 0, 0, 5, 5, 3, 3, 3, 3, 3, 2, 1, 2, 0, 4]",44,9
10,run_10_algorithm2_tote_overlap_smart_active_need_critical_first,algorithm2_tote_overlap,smart_active_need,critical_first,202.5,117.61363636363636,11,11,True,False,"[10, 0, 1, 12, 9, 6, 4, 7, 13, 8]","[1, 1, 1, 1, 1, 4, 4, 2, 2, 2, 6, 4, 4, 4, 3, 3, 3, 5, 5, 3, 3, 0, 0, 0, 4, 4, 2, 2, 2, 0, 0, 0, 5, 5, 3, 3, 1, 3, 3, 3, 2, 2, 0, 4]",44,9
11,run_11_algorithm2_tote_overlap_smart_active_need_weighted_fixed,algorithm2_tote_overlap,smart_active_need_weighted,fixed,198.75,118.29545454545456,11,11,True,False,"[10, 0, 1, 12, 9, 6, 4, 7, 13, 8]","[1, 1, 2, 2, 2, 1, 1, 1, 4, 4, 4, 4, 4, 6, 3, 3, 3, 5, 5, 0, 0, 0, 3, 3, 4, 4, 2, 2, 2, 0, 0, 0, 5, 5, 3, 3, 3, 3, 3, 2, 1, 2, 0, 4]",44,9
12,run_12_algorithm2_tote_overlap_smart_active_need_weighted_critical_first,algorithm2_tote_overlap,smart_active_need_weighted,critical_first,202.5,117.61363636363636,11,11,True,False,"[10, 0, 1, 12, 9, 6, 4, 7, 13, 8]","[1, 1, 1, 1, 1, 4, 4, 2, 2, 2, 6, 4, 4, 4, 3, 3, 3, 5, 5, 3, 3, 0, 0, 0, 4, 4, 2, 2, 2, 0, 0, 0, 5, 5, 3, 3, 1, 3, 3, 3, 2, 2, 0, 4]",44,9
13,run_13_algorithm3_itemtype_overlap_smart_active_need_fixed,algorithm3_itemtype_overlap,smart_active_need,fixed,45.0,45.0,1,11,False,True,"[9, 4, 10]","[4, 4, 2, 2, 2, 0, 0, 0, 3, 3, 3, 2, 1, 1, 1, 2, 2, 2, 1, 1, 1, 4]",22,9
14,run_14_algorithm3_itemtype_overlap_smart_active_need_critical_first,algorithm3_itemtype_overlap,smart_active_need,critical_first,56.25,56.25,1,11,False,True,"[9, 4, 10]","[0, 0, 0, 4, 4, 2, 2, 2, 3, 3, 3, 2, 1, 1, 1, 1, 1, 1, 2, 2, 2, 4]",22,9
15,run_15_algorithm3_itemtype_overlap_smart_active_need_weighted_fixed,algorithm3_itemtype_overlap,smart_active_need_weighted,fixed,0.0,0.0,0,11,False,True,[10],"[1, 1, 2, 2, 2, 1, 1, 1, 4, 4]",10,9
16,run_16_algorithm3_itemtype_overlap_smart_active_need_weighted_critical_first,algorithm3_itemtype_overlap,smart_active_need_weighted,critical_first,0.0,0.0,0,11,False,True,[10],"[1, 1, 1, 1, 1, 2, 2, 2, 4, 4]",10,9
17,run_17_algorithm4_combined_overlap_smart_active_need_fixed,algorithm4_combined_overlap,smart_active_need,fixed,285.0,170.79545454545453,11,11,True,False,"[9, 10, 0, 1, 6, 4, 12, 7, 8, 13]","[4, 4, 2, 2, 2, 0, 0, 0, 1, 1, 2, 2, 2, 1, 1, 1, 4, 4, 4, 4, 4, 6, 3, 3, 3, 5, 5, 3, 3, 3, 3, 3, 2, 1, 5, 5, 0, 0, 0, 3, 3, 2, 4, 0]",44,9
18,run_18_algorithm4_combined_overlap_smart_active_need_critical_first,algorithm4_combined_overlap,smart_active_need,critical_first,232.5,148.29545454545453,11,11,True,False,"[9, 10, 0, 6, 1, 4, 12, 7, 8, 13]","[0, 0, 0, 4, 4, 2, 2, 2, 1, 1, 1, 1, 1, 4, 4, 2, 2, 2, 6, 4, 4, 4, 5, 5, 3, 3, 3, 3, 3, 1, 3, 3, 3, 2, 3, 3, 5, 5, 0, 0, 0, 2, 4, 0]",44,9
19,run_19_algorithm4_combined_overlap_smart_active_need_weighted_fixed,algorithm4_combined_overlap,smart_active_need_weighted,fixed,243.75,169.0909090909091,11,11,True,False,"[10, 9, 0, 1, 6, 7, 12, 4, 8, 13]","[1, 1, 2, 2, 2, 1, 1, 1, 4, 4, 4, 4, 2, 2, 2, 0, 0, 0, 4, 4, 4, 6, 3, 3, 3, 5, 5, 3, 3, 2, 5, 5, 0, 0, 0, 3, 3, 3, 3, 3, 2, 1, 4, 0]",44,9
20,run_20_algorithm4_combined_overlap_smart_active_need_weighted_critical_first,algorithm4_combined_overlap,smart_active_need_weighted,critical_first,213.75,157.1590909090909,11,11,True,False,"[10, 9, 0, 6, 1, 7, 4, 12, 8, 13]","[1, 1, 1, 1, 1, 4, 4, 2, 2, 2, 0, 0, 0, 4, 4, 2, 2, 2, 6, 4, 4, 4, 5, 5, 3, 3, 3, 3, 3, 2, 1, 3, 3, 3, 2, 3, 3, 5, 5, 0, 0, 0, 4, 0]",44,9
1,run_1_fifo_all_fifo_fixed,fifo_all,fifo,fixed,78.75,58.125,2,11,False,True,"[0, 2, 3, 4]","[6, 5, 5, 5, 2, 2, 2, 4, 4, 0, 0, 0, 3, 3, 3, 6, 6, 6, 3, 3, 3, 1, 1, 1, 1]",25,10
2,run_2_algorithm1_load_balance_smart_active_need_fixed,algorithm1_load_balance,smart_active_need,fixed,277.5,206.9318181818182,11,11,True,False,"[3, 2, 11, 4, 5, 7, 9, 6, 0, 10]","[0, 0, 0, 3, 3, 3, 6, 6, 6, 3, 3, 3, 5, 5, 5, 2, 2, 2, 4, 4, 0, 0, 0, 4, 4, 4, 3, 1, 1, 1, 1, 6, 4, 4, 5, 2, 2, 2, 0, 0, 0, 0, 0, 6, 3]",45,10
3,run_3_algorithm1_load_balance_smart_active_need_critical_first,algorithm1_load_balance,smart_active_need,critical_first,288.75,213.4090909090909,11,11,True,False,"[3, 2, 11, 4, 5, 7, 9, 6, 0, 10]","[0, 0, 0, 3, 3, 3, 3, 3, 3, 6, 6, 6, 4, 4, 5, 5, 5, 2, 2, 2, 0, 0, 0, 4, 4, 4, 3, 1, 1, 1, 1, 6, 4, 4, 5, 2, 2, 2, 0, 0, 0, 0, 0, 6, 3]",45,10
4,run_4_algorithm1_load_balance_smart_active_need_weighted_fixed,algorithm1_load_balance,smart_active_need_weighted,fixed,277.5,206.25,11,11,True,False,"[3, 11, 2, 4, 5, 7, 6, 9, 0, 10]","[0, 0, 0, 3, 3, 3, 6, 6, 6, 3, 3, 3, 0, 0, 0, 4, 4, 4, 3, 5, 5, 5, 2, 2, 2, 4, 4, 1, 1, 1, 1, 6, 4, 4, 5, 2, 2, 2, 0, 0, 0, 0, 0, 6, 3]",45,10
5,run_5_algorithm1_load_balance_smart_active_need_weighted_critical_first,algorithm1_load_balance,smart_active_need_weighted,critical_first,288.75,211.70454545454547,11,11,True,False,"[3, 11, 2, 4, 5, 7, 6, 9, 0, 10]","[0, 0, 0, 3, 3, 3, 3, 3, 3, 6, 6, 6, 0, 0, 0, 4, 4, 4, 3, 4, 4, 5, 5, 5, 2, 2, 2, 1, 1, 1, 1, 6, 4, 4, 5, 2, 2, 2, 0, 0, 0, 0, 0, 6, 3]",45,10
6,run_6_algorithm1b_stratified_balance_smart_active_need_fixed,algorithm1b_stratified_balance,smart_active_need,fixed,255.0,168.75,11,11,True,False,"[3, 2, 11, 4, 6, 7, 5, 0, 10, 9]","[0, 0, 0, 3, 3, 3, 6, 6, 6, 3, 3, 3, 5, 5, 5, 2, 2, 2, 4, 4, 0, 0, 0, 4, 4, 4, 3, 1, 1, 1, 1, 0, 0, 2, 2, 2, 6, 4, 4, 5, 6, 3, 0, 0, 0]",45,10
7,run_7_algorithm1b_stratified_balance_smart_active_need_critical_first,algorithm1b_stratified_balance,smart_active_need,critical_first,258.75,162.61363636363637,11,11,True,False,"[3, 2, 4, 11, 6, 7, 5, 0, 10, 9]","[3, 3, 3, 3, 3, 3, 0, 0, 0, 6, 6, 6, 5, 5, 5, 2, 2, 2, 4, 4, 1, 1, 1, 1, 0, 0, 0, 4, 4, 4, 3, 0, 0, 2, 2, 2, 5, 6, 4, 4, 6, 3, 0, 0, 0]",45,10
8,run_8_algorithm1b_stratified_balance_smart_active_need_weighted_fixed,algorithm1b_stratified_balance,smart_active_need_weighted,fixed,277.5,178.97727272727272,11,11,True,False,"[3, 4, 2, 11, 7, 6, 5, 0, 10, 9]","[0, 0, 0, 3, 3, 3, 6, 6, 6, 3, 3, 3, 1, 1, 1, 1, 5, 5, 5, 2, 2, 2, 4, 4, 0, 0, 0, 4, 4, 4, 3, 2, 2, 2, 0, 0, 6, 4, 4, 5, 6, 3, 0, 0, 0]",45,10
9,run_9_algorithm1b_stratified_balance_smart_active_need_weighted_critical_first,algorithm1b_stratified_balance,smart_active_need_weighted,critical_first,266.25,166.36363636363637,11,11,True,False,"[3, 4, 2, 11, 7, 6, 5, 0, 10, 9]","[3, 3, 3, 3, 3, 3, 0, 0, 0, 6, 6, 6, 1, 1, 1, 1, 5, 5, 5, 2, 2, 2, 4, 4, 0, 0, 0, 4, 4, 4, 3, 2, 2, 2, 0, 0, 5, 6, 4, 4, 6, 3, 0, 0, 0]",45,10
10,run_10_algorithm2_tote_overlap_smart_active_need_fixed,algorithm2_tote_overlap,smart_active_need,fixed,202.5,129.54545454545453,11,11,True,False,"[3, 7, 2, 11, 4, 5, 0, 10, 9, 6]","[0, 0, 0, 3, 3, 3, 6, 6, 6, 3, 3, 3, 2, 2, 2, 5, 5, 5, 2, 2, 2, 4, 4, 0, 0, 0, 4, 4, 4, 3, 1, 1, 1, 1, 6, 4, 4, 5, 6, 3, 0, 0, 0, 0, 0]",45,10
11,run_11_algorithm2_tote_overlap_smart_active_need_critical_first,algorithm2_tote_overlap,smart_active_need,critical_first,202.5,128.86363636363637,11,11,True,False,"[3, 7, 2, 11, 4, 5, 0, 10, 9, 6]","[6, 6, 6, 0, 0, 0, 3, 3, 3, 3, 3, 3, 2, 2, 2, 5, 5, 5, 2, 2, 2, 4, 4, 0, 0, 0, 4, 4, 4, 3, 1, 1, 1, 1, 5, 6, 4, 4, 6, 3, 0, 0, 0, 0, 0]",45,10
12,run_12_algorithm2_tote_overlap_smart_active_need_weighted_fixed,algorithm2_tote_overlap,smart_active_need_weighted,fixed,191.25,127.5,11,11,True,False,"[3, 7, 2, 11, 5, 4, 9, 0, 6, 10]","[0, 0, 0, 3, 3, 3, 6, 6, 6, 3, 3, 3, 2, 2, 2, 5, 5, 5, 2, 2, 2, 4, 4, 0, 0, 0, 4, 4, 4, 3, 6, 4, 4, 5, 1, 1, 1, 1, 0, 0, 0, 6, 0, 0, 3]",45,10
13,run_13_algorithm2_tote_overlap_smart_active_need_weighted_critical_first,algorithm2_tote_overlap,smart_active_need_weighted,critical_first,191.25,126.8181818181818,11,11,True,False,"[3, 7, 2, 11, 5, 4, 9, 0, 6, 10]","[6, 6, 6, 0, 0, 0, 3, 3, 3, 3, 3, 3, 2, 2, 2, 5, 5, 5, 2, 2, 2, 4, 4, 0, 0, 0, 4, 4, 4, 3, 5, 6, 4, 4, 1, 1, 1, 1, 0, 0, 0, 6, 0, 0, 3]",45,10
14,run_14_algorithm3_itemtype_overlap_smart_active_need_fixed,algorithm3_itemtype_overlap,smart_active_need,fixed,157.5,157.5,1,11,False,True,"[3, 11, 4]","[0, 0, 0, 3, 3, 3, 6, 6, 6, 3, 3, 3, 0, 0, 0, 4, 4, 4, 3, 1, 1, 1, 1]",23,10
15,run_15_algorithm3_itemtype_overlap_smart_active_need_critical_first,algorithm3_itemtype_overlap,smart_active_need,critical_first,157.5,157.5,1,11,False,True,"[3, 11, 4]","[0, 0, 0, 3, 3, 3, 3, 3, 3, 6, 6, 6, 0, 0, 0, 4, 4, 4, 3, 1, 1, 1, 1]",23,10
16,run_16_algorithm3_itemtype_overlap_smart_active_need_weighted_fixed,algorithm3_itemtype_overlap,smart_active_need_weighted,fixed,626.25,451.02272727272725,11,11,True,False,"[3, 11, 9, 5, 2, 7, 4, 0, 6, 10]","[0, 0, 0, 3, 3, 3, 6, 6, 6, 3, 3, 3, 0, 0, 0, 4, 4, 4, 3, 0, 0, 0, 6, 4, 4, 5, 5, 5, 5, 2, 2, 2, 4, 4, 2, 2, 2, 1, 1, 1, 1, 6, 0, 0, 3]",45,10
17,run_17_algorithm3_itemtype_overlap_smart_active_need_weighted_critical_first,algorithm3_itemtype_overlap,smart_active_need_weighted,critical_first,528.75,367.1590909090909,11,11,True,False,"[3, 11, 9, 5, 2, 7, 4, 0, 6, 10]","[0, 0, 0, 3, 3, 3, 3, 3, 3, 6, 6, 6, 0, 0, 0, 4, 4, 4, 3, 0, 0, 0, 6, 4, 4, 5, 4, 4, 5, 5, 5, 2, 2, 2, 2, 2, 2, 1, 1, 1, 1, 6, 0, 0, 3]",45,10
18,run_18_algorithm4_combined_overlap_smart_active_need_fixed,algorithm4_combined_overlap,smart_active_need,fixed,195.0,125.45454545454544,11,11,True,False,"[3, 4, 7, 2, 5, 6, 11, 9, 0, 10]","[0, 0, 0, 3, 3, 3, 6, 6, 6, 3, 3, 3, 1, 1, 1, 1, 2, 2, 2, 5, 5, 5, 2, 2, 2, 4, 4, 6, 4, 4, 5, 0, 0, 0, 0, 0, 4, 4, 4, 3, 0, 0, 0, 6, 3]",45,10
19,run_19_algorithm4_combined_overlap_smart_active_need_critical_first,algorithm4_combined_overlap,smart_active_need,critical_first,191.25,119.6590909090909,11,11,True,False,"[3, 4, 7, 2, 5, 9, 6, 0, 11, 10]","[3, 3, 3, 3, 3, 3, 0, 0, 0, 6, 6, 6, 1, 1, 1, 1, 2, 2, 2, 4, 4, 5, 5, 5, 2, 2, 2, 5, 6, 4, 4, 0, 0, 0, 0, 0, 6, 0, 0, 0, 4, 4, 4, 3, 3]",45,10
20,run_20_algorithm4_combined_overlap_smart_active_need_weighted_fixed,algorithm4_combined_overlap,smart_active_need_weighted,fixed,187.5,125.45454545454544,11,11,True,False,"[3, 4, 6, 2, 11, 7, 5, 0, 9, 10]","[0, 0, 0, 3, 3, 3, 6, 6, 6, 3, 3, 3, 1, 1, 1, 1, 0, 0, 5, 5, 5, 2, 2, 2, 4, 4, 0, 0, 0, 4, 4, 4, 3, 2, 2, 2, 6, 4, 4, 5, 6, 0, 0, 0, 3]",45,10
21,run_21_algorithm4_combined_overlap_smart_active_need_weighted_critical_first,algorithm4_combined_overlap,smart_active_need_weighted,critical_first,187.5,122.04545454545456,11,11,True,False,"[3, 4, 6, 2, 11, 7, 5, 9, 0, 10]","[3, 3, 3, 3, 3, 3, 0, 0, 0, 6, 6, 6, 1, 1, 1, 1, 0, 0, 4, 4, 5, 5, 5, 2, 2, 2, 0, 0, 0, 4, 4, 4, 3, 2, 2, 2, 5, 6, 4, 4, 0, 0, 0, 6, 3]",45,10
1,run_1_algorithm1_load_balance_smart_active_need_fixed,algorithm1_load_balance,smart_active_need,fixed,236.25,156.13636363636363,11,11,True,False,"[11, 7, 12, 9, 2, 8, 13, 3, 10]","[6, 6, 6, 1, 1, 1, 1, 1, 5, 5, 6, 4, 4, 4, 5, 5, 5, 3, 3, 3, 6, 6, 6, 6, 0, 0, 0, 0, 0, 2, 2, 1, 1, 3, 3, 3, 2, 2, 3, 3, 1, 1, 1, 1, 3, 3, 4]",47,11
2,run_2_algorithm1_load_balance_smart_active_need_critical_first,algorithm1_load_balance,smart_active_need,critical_first,225.0,154.4318181818182,11,11,True,False,"[11, 7, 12, 9, 2, 8, 13, 3, 10]","[6, 6, 6, 1, 1, 1, 1, 1, 6, 5, 5, 4, 4, 4, 5, 5, 5, 3, 3, 3, 6, 6, 6, 6, 0, 0, 0, 0, 0, 2, 2, 1, 1, 3, 3, 3, 3, 3, 2, 2, 1, 1, 1, 1, 4, 3, 3]",47,11
3,run_3_algorithm1_load_balance_smart_active_need_weighted_fixed,algorithm1_load_balance,smart_active_need_weighted,fixed,262.5,171.13636363636363,11,11,True,False,"[11, 7, 2, 9, 8, 12, 10, 3, 13]","[6, 6, 6, 1, 1, 1, 1, 1, 5, 5, 6, 4, 4, 4, 5, 5, 5, 3, 3, 3, 6, 6, 1, 1, 3, 3, 3, 0, 0, 2, 2, 2, 2, 3, 3, 6, 6, 0, 0, 0, 3, 3, 4, 1, 1, 1, 1]",47,11
4,run_4_algorithm1_load_balance_smart_active_need_weighted_critical_first,algorithm1_load_balance,smart_active_need_weighted,critical_first,251.25,167.72727272727272,11,11,True,False,"[11, 7, 2, 9, 8, 12, 10, 3, 13]","[6, 6, 6, 1, 1, 1, 1, 1, 6, 5, 5, 4, 4, 4, 5, 5, 5, 3, 3, 3, 6, 6, 1, 1, 3, 3, 3, 0, 0, 2, 2, 3, 3, 2, 2, 6, 6, 0, 0, 0, 4, 3, 3, 1, 1, 1, 1]",47,11
5,run_5_algorithm1b_stratified_balance_smart_active_need_fixed,algorithm1b_stratified_balance,smart_active_need,fixed,0.0,0.0,0,11,False,True,[11],"[6, 6, 6, 1, 1, 1, 1, 1, 5]",9,11
6,run_6_algorithm1b_stratified_balance_smart_active_need_critical_first,algorithm1b_stratified_balance,smart_active_need,critical_first,0.0,0.0,0,11,False,True,[11],"[4, 4, 4, 6, 6, 6, 6, 1, 1, 1, 1, 1]",12,11
7,run_7_algorithm1b_stratified_balance_smart_active_need_weighted_fixed,algorithm1b_stratified_balance,smart_active_need_weighted,fixed,0.0,0.0,0,11,False,True,[11],"[6, 6, 6, 1, 1, 1, 1, 1, 5]",9,11
8,run_8_algorithm1b_stratified_balance_smart_active_need_weighted_critical_first,algorithm1b_stratified_balance,smart_active_need_weighted,critical_first,0.0,0.0,0,11,False,True,[11],"[4, 4, 4, 6, 6, 6, 6, 1, 1, 1, 1, 1]",12,11
9,run_9_algorithm2_tote_overlap_smart_active_need_fixed,algorithm2_tote_overlap,smart_active_need,fixed,236.25,162.95454545454547,11,11,True,False,"[11, 9, 7, 8, 2, 10, 3, 13, 12]","[6, 6, 6, 1, 1, 1, 1, 1, 5, 5, 6, 4, 4, 4, 0, 0, 2, 2, 5, 5, 5, 3, 3, 3, 6, 6, 2, 2, 3, 3, 1, 1, 3, 3, 3, 3, 3, 4, 1, 1, 1, 1, 6, 6, 0, 0, 0]",47,11
10,run_10_algorithm2_tote_overlap_smart_active_need_critical_first,algorithm2_tote_overlap,smart_active_need,critical_first,236.25,163.29545454545453,11,11,True,False,"[11, 9, 7, 8, 10, 2, 13, 3, 12]","[6, 6, 6, 1, 1, 1, 1, 1, 6, 5, 5, 4, 4, 4, 0, 0, 2, 2, 5, 5, 5, 3, 3, 3, 6, 6, 3, 3, 2, 2, 4, 3, 3, 1, 1, 3, 3, 3, 1, 1, 1, 1, 6, 6, 0, 0, 0]",47,11
11,run_11_algorithm2_tote_overlap_smart_active_need_weighted_fixed,algorithm2_tote_overlap,smart_active_need_weighted,fixed,75.0,65.625,2,11,False,True,"[11, 7]","[6, 6, 6, 1, 1, 1, 1, 1, 5, 5, 6, 4, 4, 4, 5, 5, 5, 3, 3, 3, 6, 6]",22,11
12,run_12_algorithm2_tote_overlap_smart_active_need_weighted_critical_first,algorithm2_tote_overlap,smart_active_need_weighted,critical_first,75.0,67.5,2,11,False,True,"[11, 7]","[6, 6, 6, 1, 1, 1, 1, 1, 6, 5, 5, 4, 4, 4, 5, 5, 5, 3, 3, 3, 6, 6]",22,11
13,run_13_algorithm3_itemtype_overlap_smart_active_need_fixed,algorithm3_itemtype_overlap,smart_active_need,fixed,240.0,162.95454545454547,11,11,True,False,"[11, 7, 2, 9, 13, 8, 10, 3, 12]","[6, 6, 6, 1, 1, 1, 1, 1, 5, 5, 6, 4, 4, 4, 5, 5, 5, 3, 3, 3, 6, 6, 1, 1, 3, 3, 3, 0, 0, 2, 2, 1, 1, 1, 2, 2, 3, 3, 3, 3, 4, 1, 6, 6, 0, 0, 0]",47,11
14,run_14_algorithm3_itemtype_overlap_smart_active_need_critical_first,algorithm3_itemtype_overlap,smart_active_need,critical_first,251.25,166.36363636363637,11,11,True,False,"[11, 7, 2, 9, 13, 8, 10, 3, 12]","[6, 6, 6, 1, 1, 1, 1, 1, 6, 5, 5, 4, 4, 4, 5, 5, 5, 3, 3, 3, 6, 6, 3, 3, 3, 1, 1, 0, 0, 2, 2, 1, 1, 1, 3, 3, 2, 2, 4, 3, 3, 1, 6, 6, 0, 0, 0]",47,11
15,run_15_algorithm3_itemtype_overlap_smart_active_need_weighted_fixed,algorithm3_itemtype_overlap,smart_active_need_weighted,fixed,258.75,165.3409090909091,11,11,True,False,"[11, 7, 2, 9, 8, 3, 10, 13, 12]","[6, 6, 6, 1, 1, 1, 1, 1, 5, 5, 6, 4, 4, 4, 5, 5, 5, 3, 3, 3, 6, 6, 1, 1, 3, 3, 3, 0, 0, 2, 2, 2, 2, 3, 3, 1, 3, 3, 4, 1, 1, 1, 6, 6, 0, 0, 0]",47,11
16,run_16_algorithm3_itemtype_overlap_smart_active_need_weighted_critical_first,algorithm3_itemtype_overlap,smart_active_need_weighted,critical_first,240.0,165.3409090909091,11,11,True,False,"[11, 7, 2, 9, 8, 3, 10, 13, 12]","[6, 6, 6, 1, 1, 1, 1, 1, 6, 5, 5, 4, 4, 4, 5, 5, 5, 3, 3, 3, 6, 6, 3, 3, 3, 1, 1, 0, 0, 2, 2, 3, 3, 2, 2, 1, 4, 3, 3, 1, 1, 1, 6, 6, 0, 0, 0]",47,11
17,run_17_algorithm4_combined_overlap_smart_active_need_fixed,algorithm4_combined_overlap,smart_active_need,fixed,266.25,147.95454545454547,11,11,True,False,"[11, 7, 10, 13, 8, 2, 9, 12, 3]","[6, 6, 6, 1, 1, 1, 1, 1, 5, 5, 6, 4, 4, 4, 5, 5, 5, 3, 3, 3, 6, 6, 3, 3, 4, 1, 1, 1, 2, 2, 3, 3, 1, 1, 3, 3, 3, 0, 0, 2, 2, 6, 6, 0, 0, 0, 1]",47,11
18,run_18_algorithm4_combined_overlap_smart_active_need_critical_first,algorithm4_combined_overlap,smart_active_need,critical_first,236.25,155.79545454545453,11,11,True,False,"[11, 7, 13, 2, 10, 8, 9, 3, 12]","[1, 1, 1, 1, 1, 5, 5, 6, 6, 6, 6, 4, 4, 4, 3, 3, 3, 6, 6, 5, 5, 5, 1, 1, 1, 1, 1, 3, 3, 3, 4, 3, 3, 3, 3, 2, 2, 0, 0, 2, 2, 1, 6, 6, 0, 0, 0]",47,11
19,run_19_algorithm4_combined_overlap_smart_active_need_weighted_fixed,algorithm4_combined_overlap,smart_active_need_weighted,fixed,262.5,180.6818181818182,11,11,True,False,"[11, 7, 2, 13, 8, 10, 3, 9, 12]","[6, 6, 6, 1, 1, 1, 1, 1, 5, 5, 6, 4, 4, 4, 5, 5, 5, 3, 3, 3, 6, 6, 1, 1, 3, 3, 3, 1, 1, 1, 2, 2, 3, 3, 3, 3, 4, 1, 0, 0, 2, 2, 6, 6, 0, 0, 0]",47,11
20,run_20_algorithm4_combined_overlap_smart_active_need_weighted_critical_first,algorithm4_combined_overlap,smart_active_need_weighted,critical_first,266.25,173.1818181818182,11,11,True,False,"[11, 7, 13, 2, 8, 10, 9, 3, 12]","[1, 1, 1, 1, 1, 5, 5, 6, 6, 6, 6, 4, 4, 4, 3, 3, 3, 6, 6, 5, 5, 5, 1, 1, 1, 1, 1, 3, 3, 3, 3, 3, 2, 2, 4, 3, 3, 0, 0, 2, 2, 1, 6, 6, 0, 0, 0]",47,11
1,run_1_algorithm1_load_balance_smart_active_need_fixed,algorithm1_load_balance,smart_active_need,fixed,281.25,202.1590909090909,11,11,True,False,"[9, 2, 13, 10, 3, 8, 6, 11, 12, 1]","[5, 5, 5, 3, 3, 5, 5, 4, 3, 3, 3, 6, 6, 6, 6, 6, 6, 3, 3, 3, 5, 5, 5, 5, 5, 5, 1, 1, 2, 2, 0, 3, 3, 2, 3, 0, 0, 0, 2, 2, 0, 5, 5, 6, 4]",45,12
2,run_2_algorithm1_load_balance_smart_active_need_critical_first,algorithm1_load_balance,smart_active_need,critical_first,281.25,201.47727272727272,11,11,True,False,"[9, 2, 13, 10, 3, 8, 6, 11, 12, 1]","[5, 5, 5, 3, 3, 5, 5, 4, 3, 3, 3, 6, 6, 6, 6, 6, 6, 3, 3, 3, 5, 5, 5, 1, 1, 5, 5, 5, 2, 0, 2, 3, 3, 2, 3, 0, 0, 0, 2, 2, 0, 5, 5, 6, 4]",45,12
3,run_3_algorithm1_load_balance_smart_active_need_weighted_fixed,algorithm1_load_balance,smart_active_need_weighted,fixed,461.25,345.6818181818182,11,11,True,False,"[2, 9, 13, 3, 8, 6, 10, 11, 12, 1]","[3, 3, 3, 6, 6, 6, 5, 5, 5, 3, 3, 5, 5, 4, 6, 6, 6, 3, 3, 3, 5, 5, 5, 1, 1, 2, 2, 0, 3, 3, 2, 3, 0, 0, 0, 5, 5, 5, 2, 2, 0, 5, 5, 6, 4]",45,12
4,run_4_algorithm1_load_balance_smart_active_need_weighted_critical_first,algorithm1_load_balance,smart_active_need_weighted,critical_first,431.25,312.95454545454544,11,11,True,False,"[2, 9, 13, 3, 8, 6, 10, 11, 12, 1]","[3, 3, 3, 6, 6, 6, 5, 5, 5, 3, 3, 5, 5, 4, 6, 6, 6, 3, 3, 3, 1, 1, 5, 5, 5, 2, 0, 2, 3, 3, 2, 3, 0, 0, 0, 5, 5, 5, 2, 2, 0, 5, 5, 6, 4]",45,12
